$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,bearing,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received,destinationNaptanId,destinationName,direction,api_fetch_time
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-855081460,1,422,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-27T12:48:04.3796981Z,550,At Preston Road,Baker Street,2025-11-27T12:57:14Z,2025-11-27T12:57:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:16.409Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,outbound,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",355065567,1,401,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Southbound - Platform 3,,2025-11-27T12:48:04.3796981Z,849,Between Preston Road and Wembley Park,Aldgate,2025-11-27T13:02:13Z,2025-11-27T13:02:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:14.027Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",131238086,1,442,940GZZLURSP,Ruislip Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:48:04.3796981Z,1753,At Willesden Green,Uxbridge,2025-11-27T13:17:17Z,2025-11-27T13:17:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:25.821Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1830112687,1,442,940GZZLURSM,Ruislip Manor Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:48:04.3796981Z,1633,At Willesden Green,Uxbridge,2025-11-27T13:15:17Z,2025-11-27T13:15:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:25.884Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",933641976,1,422,940GZZLUNDN,Neasden Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-27T12:48:04.3796981Z,610,At Preston Road,Baker Street,2025-11-27T12:58:14Z,2025-11-27T12:58:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:18.67Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,outbound,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1990145243,1,450,940GZZLUKSX,King's Cross St. Pancras Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:48:04.3796981Z,1150,At Barbican Platform 1,Check Front of Train,2025-11-27T13:07:14Z,2025-11-27T13:07:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:17.451Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,,,,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1162334827,1,447,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:48:04.3796981Z,1090,At Aldgate Platform 2,Check Front of Train,2025-11-27T13:06:14Z,2025-11-27T13:06:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:16.682Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,,,,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",799660836,1,442,940GZZLUICK,Ickenham Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:48:04.3796981Z,1750,Between Willesden Green and Neasden,Uxbridge,2025-11-27T13:17:14Z,2025-11-27T13:17:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:17.188Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1563536616,1,442,940GZZLUHGD,Hillingdon Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:48:04.3796981Z,1810,Between Willesden Green and Neasden,Uxbridge,2025-11-27T13:18:14Z,2025-11-27T13:18:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:17.044Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1336715966,1,422,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:49:06.0170598Z,909,At Preston Road,Check Front of Train,2025-11-27T13:04:15Z,2025-11-27T13:04:15Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:49:18.469Z,2025-11-27T12:49:06Z,0001-01-01T00:00:00,,,,2025-11-27 12:49:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-485759988,1,450,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:49:06.0170598Z,1209,At Moorgate Platform 1,Check Front of Train,2025-11-27T13:09:15Z,2025-11-27T13:09:15Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:49:20.2Z,2025-11-27T12:49:06Z,0001-01-01T00:00:00,,,,2025-11-27 12:49:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-5363858,1,401,940GZZLUALD,Aldgate Underground Station,metropolitan,Metropolitan,Northbound - Platform 3,,2025-11-27T12:49:06.0170598Z,1749,Between Preston Road and Wembley Park,Check Front of Train,2025-11-27T13:18:15Z,2025-11-27T13:18:15Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:49:17.697Z,2025-11-27T12:49:06Z,0001-01-01T00:00:00,,,,2025-11-27 12:49:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",133859525,1,422,940GZZLUWYP,Wembley Park Underground Station,metropolitan,Metropolitan,Southbound - Platform 5,,2025-11-27T12:49:06.0170598Z,187,At Preston Road,Baker Street,2025-11-27T12:52:13Z,2025-11-27T12:52:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:21.952Z,2025-11-27T12:49:06Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,outbound,2025-11-27 12:49:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1562440010,1,422,940GZZLUWIG,Willesden Green Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-27T12:49:06.0170598Z,848,At Preston Road,Baker Street,2025-11-27T13:03:14Z,2025-11-27T13:03:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:22.306Z,2025-11-27T12:49:06Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,outbound,2025-11-27 12:49:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1541435905,1,443,940GZZLUHOH,Harrow-on-the-Hill Underground Station,metropolitan,Metropolitan,Northbound - Platform 4,,2025-11-27T12:50:10.2733012Z,1740,Between Baker Street and Finchley Road,Uxbridge,2025-11-27T13:19:10Z,2025-11-27T13:19:10Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:50:23.056Z,2025-11-27T12:50:10Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:50:42
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",933445372,1,432,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T12:50:10.2733012Z,1261,At Willesden Green,Aldgate,2025-11-27T13:11:11Z,2025-11-27T13:11:11Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:50:18.359Z,2025-11-27T12:50:10Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 12:50:42
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",609615312,1,450,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:50:10.2733012Z,1260,Between Moorgate and Liverpool Street,Check Front of Train,2025-11-27T13:11:10Z,2025-11-27T13:11:10Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:50:20.643Z,2025-11-27T12:50:10Z,0001-01-01T00:00:00,,,,2025-11-27 12:50:42
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1684110457,1,443,940GZZLUNKP,Northwick Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:50:10.2733012Z,1626,Between Baker Street and Finchley Road,Uxbridge,2025-11-27T13:17:16Z,2025-11-27T13:17:16Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:49:25.249Z,2025-11-27T12:50:10Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:50:42
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-763277331,1,427,940GZZLUNKP,Northwick Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:51:12.7598441Z,1624,Between Baker Street and Finchley Road,Watford,2025-11-27T13:18:16Z,2025-11-27T13:18:16Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:51:25.114Z,2025-11-27T12:51:12Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 12:51:44
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1337371332,1,432,940GZZLULVT,Liverpool Street Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T12:51:12.7598441Z,1444,Between Willesden Green and Finchley Road,Aldgate,2025-11-27T13:15:16Z,2025-11-27T13:15:16Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:51:22.971Z,2025-11-27T12:51:12Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 12:51:44
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1750223443,1,442,940GZZLUUXB,Uxbridge Underground Station,metropolitan,Metropolitan,Eastbound - Platform 4,,2025-11-27T12:51:12.7598441Z,1558,Between Neasden and Wembley Park,Uxbridge,2025-11-27T13:17:10Z,2025-11-27T13:17:10Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:50:28.767Z,2025-11-27T12:51:12Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,,2025-11-27 12:51:44
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1330096833,1,432,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T12:51:12.7598441Z,1325,Between Willesden Green and Finchley Road,Aldgate,2025-11-27T13:13:17Z,2025-11-27T13:13:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:51:23.716Z,2025-11-27T12:51:12Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 12:51:44
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",318750315,1,427,940GZZLUHOH,Harrow-on-the-Hill Underground Station,metropolitan,Metropolitan,Northbound Fast - Platform 3,,2025-11-27T12:51:12.7598441Z,1805,Between Baker Street and Finchley Road,Watford,2025-11-27T13:21:17Z,2025-11-27T13:21:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:51:20.739Z,2025-11-27T12:51:12Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 12:51:44
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1568537768,1,421,940GZZLUWYP,Wembley Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T12:51:12.7598441Z,1679,At Baker Street Platform 1,Watford,2025-11-27T13:19:11Z,2025-11-27T13:19:11Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:50:29.877Z,2025-11-27T12:51:12Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 12:51:44
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",801102751,1,464,940GZZLURSM,Ruislip Manor Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T19:39:48.5106551Z,99,Left Eastcote,Uxbridge,2025-11-27T19:41:27Z,2025-11-27T19:41:27Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.873Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",367696568,1,424,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-27T19:39:48.5106551Z,100,At Great Portland Street Platform 2,Aldgate,2025-11-27T19:41:28Z,2025-11-27T19:41:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:49.567Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-334502087,1,446,940GZZLUUXB,Uxbridge Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T19:39:48.5106551Z,1269,Between Preston Road and Northwick Park,Uxbridge,2025-11-27T20:00:57Z,2025-11-27T20:00:57Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:53.081Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1695847037,1,407,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T19:39:48.5106551Z,1089,At Aldgate Platform 3,Watford,2025-11-27T19:57:57Z,2025-11-27T19:57:57Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:48.128Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-542595291,1,465,940GZZLUHOH,Harrow-on-the-Hill Underground Station,metropolitan,Metropolitan,Northbound - Platform 4,,2025-11-27T19:39:48.5106551Z,1689,Approaching Finchley Road Platform 1,Chesham,2025-11-27T20:07:57Z,2025-11-27T20:07:57Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.09Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-541612245,1,435,940GZZLUNWH,Northwood Hills Underground Station,metropolitan,Metropolitan,Southbound - Platform 2,,2025-11-27T19:39:48.5106551Z,849,Between Chorleywood and Rickmansworth,Aldgate,2025-11-27T19:53:57Z,2025-11-27T19:53:57Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.557Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1657598665,1,441,940GZZLUHOH,Harrow-on-the-Hill Underground Station,metropolitan,Metropolitan,Southbound Fast - Platform 6,,2025-11-27T19:39:48.5106551Z,850,At Ickenham Platform 2,Check Front of Train,2025-11-27T19:53:58Z,2025-11-27T19:53:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.09Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1026630561,1,422,940GZZLUKSX,King's Cross St. Pancras Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T19:39:48.5106551Z,220,Approaching Farringdon Platform 2,Check Front of Train,2025-11-27T19:43:28Z,2025-11-27T19:43:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.496Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1410042288,1,446,940GZZLUICK,Ickenham Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T19:39:48.5106551Z,970,Between Preston Road and Northwick Park,Uxbridge,2025-11-27T19:55:58Z,2025-11-27T19:55:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.359Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1886032948,1,467,940GZZLUALD,Aldgate Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T19:39:48.5106551Z,429,Between Kings Cross St. Pancras and Farringdon,Check Front of Train,2025-11-27T19:46:57Z,2025-11-27T19:46:57Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:47.394Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1543401999,1,463,940GZZLUNWH,Northwood Hills Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T19:39:48.5106551Z,1330,Left Neasden,Watford,2025-11-27T20:01:58Z,2025-11-27T20:01:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.557Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2076556026,1,446,940GZZLUEAE,Eastcote Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T19:39:48.5106551Z,609,Between Preston Road and Northwick Park,Uxbridge,2025-11-27T19:49:57Z,2025-11-27T19:49:57Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:49.082Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-486737345,1,467,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T19:39:48.5106551Z,969,Between Kings Cross St. Pancras and Farringdon,Check Front of Train,2025-11-27T19:55:57Z,2025-11-27T19:55:57Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:49.89Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",233323761,1,424,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T19:39:48.5106551Z,1330,At Great Portland Street Platform 2,Check Front of Train,2025-11-27T20:01:58Z,2025-11-27T20:01:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.062Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,,,2025-11-27 19:40:16
